tabelog_site,restaurant_name,rating,rating_users,save_users,main_genre,address_region,address_locality,address_street,closest_station,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,lat,lng,image,name,price_range,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,prev_rating,prev_rating_users,prev_save_users
https://tabelog.com/ibaraki/A0801/A080101/8012195/,高嶺,3.31,59,1292,もつ焼き,茨城県,水戸市,宮町2-3-3,水戸駅,,,,"￥3,000～￥3,999",,,,もつ焼き、居酒屋,水戸駅から280m,,"17:00 - 00:00
L.O. 23:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

（JCB、AMEX、Diners）



電子マネー可


QRコード決済可",38席,,,,【水戸市宮町2-3-1より移転】,,36.37196454,140.4736106,https://tblg.k-img.com/restaurant/images/Rvw/307360/640x640_rect_9a2e9d210b2e7149bd42b8e76dd69b19.jpg,高嶺,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.31,59,1292
https://tabelog.com/ibaraki/A0801/A080101/8027874/,茨城まるごと 四〇屋（シジュウヤ）,3.39,126,3675,居酒屋,茨城県,水戸市,宮町2-2-33 ジュントリーオーハシ,水戸駅,"￥1,000～￥1,999","￥3,000～￥3,999","￥5,000～￥5,999","￥5,000～￥5,999",,,,居酒屋,"ＪＲ 水戸駅 北口 徒歩3分水戸駅から226m
水戸駅から210m",,"月・火・水・木・金・祝前日



16:00 - 23:00





土



12:00 - 23:00





日・祝日



12:00 - 22:00






■ 定休日※1/1、2/2、2/3は定休日となります。",予約可,"カード可

（VISA、Master、AMEX、Diners）



電子マネー不可


QRコード決済可

（PayPay、au PAY）",43席,https://horiifood.com/shijuya,,2023年6月8日,,,36.37231089,140.4750475,https://tblg.k-img.com/restaurant/images/Rvw/306779/320x320_rect_c62296cbc85a8906d1d880b933144f7d.jpg,茨城まるごと 四〇屋,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.39,126,3675
https://tabelog.com/tochigi/A0901/A090101/9019556/,餃子といえば芭莉龍,3.57,1321,28593,餃子,栃木県,宇都宮市,川向町1-23 宇都宮駅ビルパセオ 1F,宇都宮駅,"￥1,000～￥1,999","￥3,000～￥3,999","￥1,000～￥1,999","￥3,000～￥3,999",,食べログ 餃子 百名店 2024 選出店,,餃子、ベトナム料理,宇都宮駅から39m,,10:00 - 00:00,予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済可

（PayPay、楽天ペイ）",76席,https://bariron-ec.team-barisuta.com/,,2020年10月2日,瓶コーク提供店,,36.55907959,139.8979705,https://tblg.k-img.com/restaurant/images/Rvw/328439/640x640_rect_ef7a1231b0560692b158444992f33a73.jpg,餃子といえば芭莉龍,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.57,1321,28593
https://tabelog.com/tochigi/A0901/A090101/9002345/,元祖 宇味家 JR宇都宮駅構内店（ウマイヤ）,3.48,487,8108,餃子,栃木県,宇都宮市,川向町1-23 宇都宮駅ビルパセオ 2F,宇都宮駅,～￥999,～￥999,"￥1,000～￥1,999","￥1,000～￥1,999",,,神泡認定店,餃子、中華料理、日本料理,"JR宇都宮駅改札口徒歩１分。宇都宮駅構内”餃子小道”の１店舗。
宇都宮駅から42m",,"10:00 - 21:30




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可


電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済可","32席

（カウンター席、テーブル席）",https://umaiya.jp,,2005年9月,,,36.55945203,139.8982225,https://tblg.k-img.com/restaurant/images/Rvw/341963/640x640_rect_6fc97f0c639498a8e92e255a5d7af41c.jpg,元祖 宇味家 JR宇都宮駅構内店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.48,487,8108
https://tabelog.com/saitama/A1101/A110101/11024178/,バーガーズカフェビーチ ストーリー（Burger's Cafe Beach Story）,3.59,198,8617,ハンバーガー,埼玉県,さいたま市大宮区,大門町2-108,大宮駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,,,ハンバーガー、カフェ、バー,"大宮駅東口より徒歩5分
大宮駅から335m",,"月



11:00 - 17:00





火・水・木・金・土



11:00 - 21:30
L.O. 21:00





日・祝日



11:00 - 16:00






※ランチ(11:00~17:00)のご予約は承っておりませんのでご了承くださいませ。",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY）",12席,http://www.beach-story.com/,"https://www.facebook.com/beachstory2010/?ref=pages_you_manage

https://www.instagram.com/beach_story",2010年5月20日,RocketNow,,35.90653144,139.6276045,https://tblg.k-img.com/restaurant/images/Rvw/68606/640x640_rect_68606526.jpg,バーガーズカフェビーチ ストーリー,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.59,198,8617
https://tabelog.com/saitama/A1101/A110101/11063665/,鳥せいHANARE,3.62,109,4015,焼き鳥,埼玉県,さいたま市大宮区,宮町1-23 川越屋BLD1F,大宮駅,"￥1,000～￥1,999","￥6,000～￥7,999","￥1,000～￥1,999","￥10,000～￥14,999",,,,焼き鳥,"JR大宮駅 東側出口から徒歩4分
大宮駅から280m",,"11:30 - 14:30
L.O. 14:00


17:00 - 23:30
L.O. 料理22:30 ドリンク23:00






◆ランチタイムのご予約、5名様以上のご予約はお電話にて承ります。◆ネット予約の際、お席の希望等応えられない場合がございます。ご了承下さい。◆不定休（カレンダーをご参照ください。）◆貸切20～30名であればご相談可能ですので、2週間前までにお電話でご相談ください。",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners、UnionPay）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）","26席

（カウンター12席4人テーブル4つ）",https://www.toriseigroup.com/,https://www.instagram.com/torisei_hanare/,2024年9月20日,瓶コーク提供店,,35.90881991,139.6245471,https://tblg.k-img.com/restaurant/images/Rvw/321695/640x640_rect_5fce73a4234901733192365dd2c1b889.jpg,鳥せいHANARE,"￥6,000～￥7,999",,,,,,,,,,,,,,,,,,,,,,,,,3.62,109,4015
https://tabelog.com/tokyo/A1307/A130702/13278678/,アルデバラン（ALDEBARAN）,3.97,1227,67458,ハンバーガー,東京都,港区,麻布十番3-3-1 三喜ビル 3F,麻布十番駅,"￥2,000～￥2,999","￥2,000～￥2,999","￥3,000～￥3,999","￥3,000～￥3,999",,食べログ ハンバーガー 百名店 2024 選出店,,ハンバーガー、創作料理、肉料理,"麻布十番駅大江戸線南北線出口1番から徒歩3分です。南北線の改札からが近いです。大江戸線からですと、プラス５分以上です。六本木からですと、六本木ヒルズから 徒歩 12分けやき坂STARBUCKS 徒歩 10分白金高輪駅 徒歩 17分
麻布十番駅から308m",月曜日,"火・水・木・金・土・日



11:00 - 21:00





月



定休日






１月の休み１日〜５日　１３日　１９日 ２６日 ２７日■営業時間【火～日】売り切れ次第終了ラストオーダー２１時です月曜日が祝日の場合は営業します。振替えで火曜日が休みになります。平日は当日でも御予約取りやすいです。よろしくお願いします。",予約可,"カード可


電子マネー可
（交通系電子マネー（Suicaなど）、iD、QUICPay）


QRコード決済不可",20席,,https://www.instagram.com/aldebaran_burger/,2018年6月1日,"2月の休み　2.9.16.19.24.25お電話でご予約出来ます、お気軽にご連絡ください。店内はドリンク1オーダー制です。営業中は１５分毎の枠で焼き時間が決まっています。日によっては御予約がいっぱいで入れないこともあるので、御予約をお願いしたいです。御予約はハンバーガーのオーダーを決めていただかないと、御予約出来ません。当日でも予約枠が空いていればハンバーガー作ることができますので。席予約ではなく、焼きスタートの予約です。御予約いただけたら焼きスタートから１５分以内にハンバーガーを提供できます。列車の時刻表と一緒です、時間になったら出発時間になったら焼きはじめる列車は早く着いても時間まで出発しません。アルデバランも早く来店されたからと早く作れるわけではありません。混雑時はハンバーガー提供してから一時間制になります！

瓶コーク提供店",,35.65381963,139.7353037,https://tblg.k-img.com/restaurant/images/Rvw/273241/640x640_rect_ccdd4ab49760cb5499b17bb0a20c6c00.jpg,アルデバラン,"￥2,000～￥2,999",,,,,,,,,,,,,,,,,,,,,,,,,3.97,1227,67458
https://tabelog.com/tokyo/A1307/A130702/13264869/,たまご専⾨ 本巣ヱ 東京本家,3.57,367,16868,スイーツ,東京都,港区,麻布十番2-14-11,麻布十番駅,,,～￥999,"￥1,000～￥1,999",,,,スイーツ,"東京メトロ南北線【麻布十番駅】徒歩３分都営地下鉄大江戸線【麻布十番駅】徒歩４分4番出口
麻布十番駅から194m",,"11:00 - 19:00






■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、QUICPay）


QRコード決済可

（PayPay）",（イートインなし）,https://motosue.co.jp/shop/tokyo.php?fbclid=PAAaYgQYg85deJpEC4CqMNT9Wxr3iEMqIZm1pLTA8x-QxinpH1Ksa90Qq-ois_aem_AVrEZlJjV70DgWUfQdviJQjaRSUU2Dugy_QP8KMSLxDfiT7NQopfA5Hx4PLF8CAdgas,https://www.instagram.com/motosue_tokyo?utm_medium=copy_link,2021年10月28日,,,35.65485629,139.73542,https://tblg.k-img.com/restaurant/images/Rvw/341034/640x640_rect_fc4a84669250ef2ce3f235d5c025e75e.jpg,たまご専⾨ 本巣ヱ 東京本家,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.57,367,16868
https://tabelog.com/tokyo/A1307/A130701/13222794/,ブリコラージュ ブレッド アンド カンパニー ベーカリー,3.81,1291,54966,パン,東京都,港区,六本木6-15-1 六本木ヒルズ けやき坂テラス 1F,六本木駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,食べログ パン TOKYO 百名店 2022 選出店,,パン、カフェ,"六本木駅より徒歩5分
六本木駅から576m",月曜日,"火・水・木・金・土・日



07:00 - 19:00





月



定休日






■ 定休日月曜日（祝日は営業します！）",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済可

（PayPay）","70席

（店内43席、テラス27席（店内レストラン状況によりテイクアウトはテラスのみのご利用になります））",http://www.bricolagebread.com,"https://www.facebook.com/bricolage-bread-co-243657889539656/

https://www.instagram.com/bricolage_bread_and_company/",2018年6月11日,ペット同伴での購買及びテラス席の利用可,,35.65919541,139.7282482,https://tblg.k-img.com/restaurant/images/Rvw/103491/640x640_rect_103491928.jpg,ブリコラージュ ブレッド アンド カンパニー ベーカリー,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.81,1291,54966
https://tabelog.com/osaka/A2705/A270503/27015220/,ワールドグルメジャンクション（World Gourmet Junction）,3.1,53,142,その他,大阪府,泉佐野市,りんくう往来南3-28 りんくうプレミアムアウトレット,りんくうタウン駅,,,～￥999,,,,,その他,りんくうタウン駅から502m,,"■ 定休日不定休(りんくうプレミアムアウトレットに準ずる)


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可


電子マネー可


QRコード決済不可",,http://www.premiumoutlets.co.jp/rinku/,,,スーパードライ エクストラコールドが飲めるお店,,34.40688793,135.2966273,https://tblg.k-img.com/restaurant/images/Rvw/264291/640x640_rect_41757569348f4f04a4a0bb750fdcca6d.jpg,ワールドグルメジャンクション,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.1,53,142
https://tabelog.com/osaka/A2705/A270502/27043570/,唯我独尊（ゆいがどくそん）,3.65,613,14824,カレー,大阪府,岸和田市,宮本町41-1,岸和田駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,"食べログ カレー WEST 百名店 2024 選出店, 食べログ カレー WEST 百名店 2023 選出店",,カレー、カフェ,"南海本線「岸和田」駅(西口)から徒歩３分
岸和田駅から201m",月曜日,"火・水・木・金・土・日



11:00 - 21:00





月



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可","28席

（カウンター8席、2人掛け×4、4人掛け×3）",,,,,,34.45938414,135.3763423,https://tblg.k-img.com/restaurant/images/Rvw/94765/640x640_rect_94765349.jpg,唯我独尊,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.65,613,14824
https://tabelog.com/kyoto/A2601/A260201/26037748/,京都 かつ田 かつざんまい（【旧店名】京都 かつだ ヒレとカレー）,3.38,102,3869,とんかつ,京都府,京都市下京区,大政所町673-1 峯ビル 1F,四条駅（京都市営）,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,,,とんかつ、牛カツ、カレー,"地下鉄烏丸線 四条駅阪急京都線 烏丸駅徒歩2分
四条駅（京都市営）から169m",,"月・火・水・木・金



11:30 - 15:00
L.O. 14:45


17:00 - 22:00
L.O. 21:45





土・日



11:30 - 22:00",予約不可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済不可",17席,,https://www.instagram.com/kyoto.katsuda/,2022年6月3日,,,35.00126285,135.7594653,https://tblg.k-img.com/restaurant/images/Rvw/212234/640x640_rect_11169c1fd451b59f1b5179047b4e333b.jpg,京都 かつ田 かつざんまい,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.38,102,3869
https://tabelog.com/kyoto/A2601/A260201/26018387/,ベジョータ ムチョ 室町店,3.42,159,8561,スペイン料理,京都府,京都市下京区,糸屋町228,四条駅（京都市営）,"￥1,000～￥1,999","￥4,000～￥4,999","￥2,000～￥2,999","￥6,000～￥7,999",,,,スペイン料理、居酒屋、洋食,"地下鉄烏丸線「四条駅」より、徒歩５分阪急「四条烏丸駅」より、徒歩５分
四条駅（京都市営）から222m",水曜日,"月・火・木・金・土・日



11:30 - 15:00
L.O. 14:30


18:00 - 23:00
L.O. 料理22:00 ドリンク22:30





水



定休日",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、iD、QUICPay）


QRコード決済可

（PayPay、楽天ペイ、au PAY）",40席,,,,,,35.00137764,135.7579139,https://tblg.k-img.com/restaurant/images/Rvw/42369/640x640_rect_42369867.jpg,ベジョータ ムチョ 室町店,"￥4,000～￥4,999",,,,,,,,,,,,,,,,,,,,,,,,,3.42,159,8561
https://tabelog.com/kyoto/A2601/A260201/26030673/,ブラッスリー ル ボン ヴィーヴル（Brasserie Le Bon Vivre）,3.37,94,3207,洋食,京都府,京都市下京区,烏丸通 仏光寺上ル二帖半敷町668 ザ・ロイヤルパークホテル京都四条 1F,四条駅（京都市営）,"￥1,000～￥1,999","￥3,000～￥3,999","￥4,000～￥4,999","￥2,000～￥2,999",,,,洋食、パン、マカロン,"地下鉄烏丸線「四条」駅　6番出口　徒歩1分
四条駅（京都市営）から155m",,"月・火・水・木・金・土



07:00 - 21:30





日・祝日



07:00 - 21:00",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners、UnionPay）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済不可",42席,https://www.lebonvivre.jp/,"https://www.facebook.com/brasserielebonvivre

https://www.instagram.com/brasserie_lebonvivre/",2018年4月5日,ショップ6:30〜21:00定休日：年中無休併設のベーカリーショップです。朝から夜までパンを購入していただけます。レストランでのイートインは行っておりません,,35.00138841,135.7594517,https://tblg.k-img.com/restaurant/images/Rvw/335334/640x640_rect_769f95a891045816d34e5f9ee954ea9e.jpg,ブラッスリー ル ボン ヴィーヴル,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.37,94,3207
https://tabelog.com/kyoto/A2601/A260403/26005455/,京 嵯峨野 竹路庵 本店（きょう さがの ちくじあん）,3.51,295,7022,和菓子,京都府,京都市右京区,嵯峨天竜寺北造路町45-4,嵐山駅（京福）,,,～￥999,～￥999,,,,和菓子、大福,嵐山駅（京福）から215m,,"10:00 - 17:00






■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可


電子マネー可


QRコード決済可",,http://www.kuchibabussan.co.jp/,https://www.instagram.com/kyo_sagano_chikujian/,,,tabelog.com/grouplst/G05400/,35.01707317,135.677001,https://tblg.k-img.com/restaurant/images/Rvw/68938/640x640_rect_68938117.jpg,京 嵯峨野 竹路庵 本店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.51,295,7022
https://tabelog.com/kyoto/A2601/A260403/26001309/,新八茶屋（しんぱちちゃや）,3.6,442,15049,ジェラート・アイスクリーム,京都府,京都市右京区,嵯峨天龍寺造路町37-17,嵐山駅（京福）,～￥999,,～￥999,～￥999,,食べログ アイス・ジェラート 百名店 2023 選出店,,ジェラート・アイスクリーム、カフェ,"京福電鉄嵐山線「嵐山」駅下車、徒歩１分
嵐山駅（京福）から158m",木曜日,"月・火・水・金・土・日



10:00 - 18:00





木



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可

（AMEX）



電子マネー可


QRコード決済可

（PayPay）",（ベンチ数席あり）,https://shinpachichaya.com/,"https://www.facebook.com/sinpachi55

https://x.com/sinpachi7

https://www.instagram.com/shinpachi_arashiyama/",,,,35.01383141,135.6779906,https://tblg.k-img.com/restaurant/images/Rvw/229098/640x640_rect_da6b0b27774731e774784ac958c4caaf.jpg,新八茶屋,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.6,442,15049
https://tabelog.com/kyoto/A2601/A260403/26027369/,自家製麺 新渡月（じかせいめん しんとげつ）,3.44,152,6974,うどん,京都府,京都市右京区,嵯峨天龍寺造路町20-40,嵐山駅（京福）,"￥1,000～￥1,999","￥2,000～￥2,999","￥1,000～￥1,999","￥1,000～￥1,999",,,,うどん、ラーメン,"京福「嵐山駅」下車、渡月橋方面へ徒歩1分。
嵐山駅（京福）から87m",,"月・火・水・木



11:00 - 15:00





金・土・日



11:00 - 15:00


17:00 - 19:30






■ 定休日不定休",予約不可,"カード可

（JCB、AMEX、Diners）



電子マネー可


QRコード決済不可",30席,,,"2016年5月9日

このお店はリニューアルしました。※リニューアル前の情報は最新のものとは異なります。
リニューアル前の店舗情報を見る",,,35.01447107,135.6777803,https://tblg.k-img.com/restaurant/images/Rvw/331389/640x640_rect_4cf325b090f453a3afb63483d7b73998.jpg,自家製麺 新渡月,"￥2,000～￥2,999",,,,,,,,,,,,,,,,,,,,,,,,,3.44,152,6974
https://tabelog.com/kyoto/A2607/A260701/26029392/,三よしや,3.39,69,1794,そば,京都府,宇治市,宇治妙楽4-10,宇治駅（京阪）,～￥999,～￥999,"￥1,000～￥1,999",,,,,そば、うどん、食堂,宇治駅（京阪）から364m,木曜日,"月・火・水・金・土・日・祝日



11:00 - 16:00
L.O. 15:30





木



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

（AMEX）



電子マネー不可


QRコード決済可",30席,https://uji-kyoudon.com/,"https://www.facebook.com/kyouudonMiyoshiya/

https://www.instagram.com/miyoshiya.uji",2017年8月18日,小倉より移転,,34.89142492,135.8056085,https://tblg.k-img.com/restaurant/images/Rvw/339977/640x640_rect_eb2e0a34941b098e46b3044bc32c6589.jpg,三よしや,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.39,69,1794
https://tabelog.com/kyoto/A2607/A260701/26004992/,京阪宇治駅前 駿河屋（けいはんうじえきまえ するがや）,3.61,307,8432,和菓子,京都府,宇治市,宇治東内16,宇治駅（京阪）,,,～￥999,～￥999,,食べログ 和菓子・甘味処 WEST 百名店 2023 選出店,,和菓子、甘味処,"宇治橋の袂、北東側角。京阪宇治駅からは道路の向かい、徒歩約１分。JR奈良線宇治駅より東へ徒歩約１０分。
宇治駅（京阪）から171m",木曜日,"月・火・水・金・土・日



09:30 - 18:00





木



定休日






■ 営業時間冬季のみ(12月〜3月上旬)


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード不可


電子マネー不可


QRコード決済可",（テーブル２席）,https://chadango.jp/index.html,,,,,34.89339,135.8074202,https://tblg.k-img.com/restaurant/images/Rvw/193063/640x640_rect_5d20faf74297586a96a2c2707c459b98.jpg,京阪宇治駅前 駿河屋,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.61,307,8432
https://tabelog.com/kyoto/A2601/A260202/26005043/,焼野菜 五十家（いそや）,3.6,410,31539,野菜料理,京都府,京都市中京区,木屋町通御池下ル下丸屋町421-5 ラディーチェ・マツヤビル 1F,京都市役所前駅,,,,"￥6,000～￥7,999",,,,野菜料理、鉄板焼き,"京都市営地下鉄・京都市役所前駅から 徒歩1分
京都市役所前駅から156m",,"17:30 - 00:00
L.O. 23:00






■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

（JCB、AMEX、Diners）



電子マネー不可


QRコード決済可",,http://isozumi.jp/,https://www.instagram.com/isoya1220?igsh=enBrZjljem80Z2k4,,,,35.01020604,135.7701706,https://tblg.k-img.com/restaurant/images/Rvw/329908/640x640_rect_49355e137110a5dda72446721fd88450.jpg,焼野菜 五十家,"￥6,000～￥7,999",,,,,,,,,,,,,,,,,,,,,,,,,3.6,410,31539
https://tabelog.com/shiga/A2501/A250101/25004599/,近江牛ステーキとがぶ飲みワイン ニクバルモダンミール 大津店,3.48,360,18035,イタリアン,滋賀県,大津市,浜大津1-4-1 旧大津公会堂　１F,びわ湖浜大津駅,"￥1,000～￥1,999","￥3,000～￥3,999","￥3,000～￥3,999",,,,,イタリアン、ステーキ、居酒屋,"京阪浜大津駅から徒歩２分ＪＲ大津駅から徒歩１５分
びわ湖浜大津駅から176m",,"11:00 - 14:00
L.O. 13:30


17:00 - 22:30
L.O. 22:00






■ 定休日 ２０２6年 1月19日（月）は社員会議の為休業とさせていただきます。ご不便おかけし申し訳ございません。",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済可

（PayPay、d払い）","46席

（広々としたテーブル席でご用意しております。）",http://www.kyu-otsukoukaidou.jp/restaurant/modernmeal.html,https://www.instagram.com/explore/locations/961298921/?hl=ja,2015年5月12日,ザ・パーフェクト黒ラベル,,35.01041794,135.8654084,https://tblg.k-img.com/restaurant/images/Rvw/102903/640x640_rect_102903928.jpg,近江牛ステーキとがぶ飲みワイン ニクバルモダンミール 大津店,"￥3,000～￥3,999",,,,,,,,,,,,,,,,,,,,,,,,,3.48,360,18035
https://tabelog.com/kyoto/A2601/A260201/26014258/,ブーランジュリー・リベルテ（Boulangerie Liberte'）,3.69,519,22847,パン,京都府,京都市中京区,寺町二条上る常盤木町65-2 1F,京都市役所前駅,～￥999,,～￥999,～￥999,,"食べログ パン WEST 百名店 2022 選出店, 食べログ パン WEST 百名店 2020 選出店",,パン、サンドイッチ,"地下鉄京都市役所前から徒歩5分
京都市役所前駅から321m",月曜日、火曜日,"水・木・金・土・日



07:00 - 18:00





月・火



定休日






1月末で閉店しました


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,"カード不可


電子マネー不可


QRコード決済不可",（テイクアウトのみ）,,,2009年9月25日,,,35.01363815,135.7673613,https://tblg.k-img.com/restaurant/images/Rvw/84345/640x640_rect_84345355.jpg,ブーランジュリー・リベルテ,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.69,519,22847
https://tabelog.com/kyoto/A2601/A260201/26013269/,もつ鍋 亀八 別館,3.42,162,8540,もつ鍋,京都府,京都市中京区,先斗町通四条上る下樵木町208-3 二十番路地,祇園四条駅,"￥1,000～￥1,999","￥4,000～￥4,999",,"￥5,000～￥5,999",,,神泡超認定店,もつ鍋、居酒屋、ホルモン,"先斗町四条上ル100メートルほど頭上に見えてくるもつ鍋の提灯が目印です！阪急京都線　河原町駅　徒歩3分祇園四条駅　徒歩3分八坂神社　徒歩10分京都市役所前　徒歩10分
祇園四条駅から217m",,"17:00 - 00:00
L.O. 料理23:00 ドリンク23:30






■ 営業時間☆混雑時にはお席2時間制とさせていただく場合がございますのでご了承くださいませ。☆ご予約にはウェブ予約がおススメです！「亀八別館ウェブ予約」で検索！月1回臨時休業あり■ 定休日年始１月１日、２日",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可","44席

（46席（カウンター6､テーブル16､座敷3､個室2（2～4名）））",https://kamehachi-kyoto.jp/#contact,"https://www.facebook.com/＠kame8bekkan

https://x.com/kame8kyoto

https://www.instagram.com/kamehachi_kyoto",,もつ鍋通販専用サイト⇒http://kamehachi-shop.com/あなたの一杯が世界を変える！感謝！⇒http://www.sankeibiz.jp/express/news/140310/exg1403101734003-n4.htm亀八３つの約束⇒http://kifuku.sakura.ne.jp/kamehachi/point3-kifuku/,,35.00530054,135.7709358,https://tblg.k-img.com/restaurant/images/Rvw/302003/640x640_rect_074cc37b63d977b62e278de98e167932.jpg,もつ鍋 亀八 別館,"￥4,000～￥4,999",,,,,,,,,,,,,,,,,,,,,,,,,3.42,162,8540
https://tabelog.com/kyoto/A2601/A260202/26005519/,カスカード ゼスト御池店（CASCADE）,3.22,94,994,パン,京都府,京都市中京区,河原町御池本能寺前町 ゼスト御池内,京都市役所前駅,,,～￥999,～￥999,,,,パン、サンドイッチ、カフェ,"京都市営地下鉄「京都市役所前」駅下車徒歩１分（改札横）
京都市役所前駅から36m",,"08:00 - 21:00
L.O. 20:30






■ 営業時間イートインコーナーのLOは～20：30■ 定休日元旦


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可


電子マネー不可


QRコード決済不可",38席,http://www.cascade-kobe.co.jp/bakerycafecascade.html,,,,tabelog.com/grouplst/G04716/,35.01084364,135.7690943,https://tblg.k-img.com/restaurant/images/Rvw/337071/640x640_rect_240137aab0fba595c7f0823bd57b4217.jpg,カスカード ゼスト御池店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.22,94,994
